title,year,genre1,genre2,genre3,country,language,director,reviews_from_users,reviews_from_critics
Sarkar,2018,14,3,,8,7,A.R. Murugadoss,376.0,13.0
Cosa fai a Capodanno?,2018,12,,,5,2,Filippo Bologna,,2.0
Adoration,2019,3,16,,8,5,Fabrice du Welz,,13.0
Cake,2018,3,9,7,2,7,Asim Abbasi,48.0,8.0
9 Satra,2018,18,,,8,7,"Pongsa Kornsri, Gun Phansuwon",5.0,1.0
FOMO: Fear of Missing Out,2019,3,,,8,7,Attila Hartung,1.0,
Viking Blood,2019,14,,,8,1,Uri L. Schwarz,8.0,
Sarvam Thaala Mayam,2019,3,20,,8,7,Rajiv Menon,26.0,7.0
Batti Gul Meter Chalu,2018,3,,,8,7,Shree Narayan Singh,107.0,10.0
Lola et ses frères,2018,12,3,,7,5,Jean-Paul Rouve,,9.0
Bharat,2019,14,3,,8,7,Ali Abbas Zafar,830.0,21.0
Housefull 4,2019,14,12,6,8,7,Farhad Samji,286.0,10.0
Silent Panic,2018,16,,,4,1,Kyle Schadt,28.0,13.0
Genius,2018,14,16,,8,7,Anil Sharma,32.0,5.0
Nirdosh,2018,3,9,16,8,7,"Subroto Paul, Pradeep Rangwani",6.0,1.0
Badhaai Ho,2018,12,3,,8,7,Amit Ravindernath Sharma,224.0,17.0
Viswasam,2019,14,3,,8,7,Siva,179.0,9.0
Big Kill,2018,14,11,,4,1,Scott Martin,44.0,8.0
Una festa esagerata,2018,12,,,5,2,Vincenzo Salemme,1.0,1.0
Take Me to the Moon,2017,3,6,,8,7,Chun-Yi Hsieh,,1.0
Code Blue the Movie,2018,3,,,6,4,,2.0,
WHAT IF? A (Fan-Made) 'Life is Strange' Story,2017,3,9,,4,1,Carrsan Morrissey,15.0,
Ghinionistul,2017,12,,,8,7,Iura Luncasu,5.0,
Die defekte Katze,2018,3,,,1,3,Susan Gordanshekan,2.0,20.0
Stuber,2019,14,12,2,4,1,Michael Dowse,292.0,159.0
Sly Foxes,2017,14,3,11,8,7,Boris Jurjasevic,,4.0
Il testimone invisibile,2018,16,,,8,7,Stefano Mordini,2.0,4.0
L'agenzia dei bugiardi,2019,12,,,5,2,Volfango De Biasi,1.0,1.0
Gwai mong,2017,10,,,8,7,"Kwok Fai Wong, Kwok-Keung Wong",1.0,1.0
Malila: The Farewell Flower,2017,3,,,8,7,Anucha Boonyawatana,2.0,7.0
Hutsulka Ksenya,2019,19,,,8,7,Olena Demyanenko,2.0,1.0
Il traditore,2019,1,2,3,5,2,Marco Bellocchio,11.0,46.0
Gandarrapiddo! The Revenger Squad,2017,12,,,8,7,Joyce Bernal,6.0,1.0
All of You,2017,3,7,,8,7,Dan Villegas,3.0,
Siargao,2017,3,7,,8,7,Paul Soriano,2.0,1.0
Blood Craft,2019,10,16,,4,1,James Cullen Bressack,8.0,10.0
The Other Lamb,2019,3,10,,8,1,Malgorzata Szumowska,,10.0
Jo Pil-ho: The Dawning Rage,2019,14,2,3,8,7,Jeong-beom Lee,9.0,8.0
Thunder Road,2018,12,3,,4,1,Jim Cummings,88.0,87.0
Naachiyar,2018,14,3,16,8,7,Bala,8.0,4.0
Peranbu,2018,3,,,8,7,"Ram, Amudhavan Karuppiah",354.0,15.0
Üç Harfliler: Beddua,2018,10,,,8,7,Alper Mestçi,12.0,2.0
Charlotte a du fun,2018,12,,,8,5,Sophie Lorain,2.0,14.0
Devil's Trail,2017,10,,,4,1,Henrique Couto,9.0,
Until Midnight,2018,3,16,,8,7,Tariq Alkazim,4.0,
Meri Nimmo,2018,3,,,8,7,Rahul Shanklya,7.0,
Yao ling ling,2017,12,6,,8,7,Sandra Kwan Yue Ng,1.0,5.0
"Fala Sério, Mãe!",2017,12,13,,8,7,Pedro Vasconcelos,,2.0
Homo Novus,2018,12,7,,8,7,Anna Viduleja,,
Boku no Hero Academia the Movie,2018,18,14,5,6,4,Kenji Nagasaki,36.0,7.0
Samantaral,2017,3,,,8,7,Partha Chakraborty,9.0,
Rüzgar,2018,12,13,7,8,7,Serkan Acar,2.0,
Ölümlü Dünya,2018,14,12,,8,7,Ali Atay,28.0,13.0
Ailecek Saskiniz,2018,12,,,8,7,Selçuk Aydemir,11.0,6.0
Çocuklar Sana Emanet,2018,3,9,16,8,7,Çagan Irmak,1.0,10.0
Mumbai Pune Mumbai 3,2018,13,19,7,8,7,Satish Rajwade,6.0,1.0
Gynaíkes pou perásate apó do,2017,12,,,8,7,Stavros Tsiolis,,5.0
Brightburn,2019,3,10,9,4,1,David Yarovesky,892.0,236.0
Tang ren jie tan an 2,2018,14,12,9,8,7,Sicheng Chen,6.0,11.0
Tzamaika,2017,12,,,8,7,Andreas Morfonios,,3.0
Carga,2018,3,,,8,1,Bruno Gascon,6.0,20.0
Hibiki - shôsetsuka ni naru hôhô,2018,3,,,6,4,Shô Tsukikawa,7.0,
Kirrak Party,2018,12,,,8,7,Sharan Koppisetty,6.0,3.0
Jai Simha,2018,14,3,,8,7,K.S. Ravikumar,9.0,4.0
Somewhere Beyond the Mist,2017,3,16,,8,7,King-wai Cheung,,8.0
Apró mesék,2019,3,7,16,8,7,Attila Szász,2.0,1.0
Saakshyam,2018,14,,,8,7,Sriwass,8.0,1.0
Goodachari,2018,14,16,,8,7,Sashi Kiran Tikka,116.0,4.0
Pink Wall,2019,3,,,2,1,Tom Cullen,4.0,6.0
Okka Kshanam,2017,7,16,,8,7,Vi Anand,9.0,1.0
Drakulics elvtárs,2019,12,,,8,7,Márk Bodzsár,,
Dong du te gong,2018,12,7,,8,7,"Jeff Cheung, Jeff Cheung",4.0,7.0
A-Level,2017,3,13,,8,7,Rohan Perera,1.0,
Padayottam,2018,12,2,,8,7,"Rafeek Ibrahim, Nithin Michael",5.0,1.0
"Ich war zuhause, aber",2019,3,,,1,3,Angela Schanelec,5.0,28.0
Cola de Mono,2018,16,,,8,7,Alberto Fuguet,2.0,4.0
Retablo,2017,3,,,8,7,Alvaro Delgado Aparicio,4.0,30.0
Tracey,2018,3,,,8,7,Jun LI,1.0,8.0
Da yue shi. Wei ai pei yue,2018,12,3,20,8,7,Chi Keung Fung,,4.0
Sajjan Singh Rangroot,2018,14,1,3,8,7,Pankaj Batra,18.0,3.0
Dovlatov,2018,1,3,,3,6,Aleksey German Jr.,7.0,69.0
The Thinning: New World Order,2018,14,3,10,4,1,Michael J. Gallagher,60.0,2.0
Figlia mia,2018,3,,,5,2,Laura Bispuri,3.0,37.0
Rangreza,2017,20,7,,8,7,Amir Mohiuddin,10.0,1.0
Aravindha Sametha Veera Raghava,2018,14,3,,8,7,Trivikram Srinivas,123.0,5.0
Como si fuera la primera vez,2019,12,,,8,7,Mauricio Valle,1.0,8.0
Varikkuzhiyile Kolapathakam,2019,12,9,16,8,7,Rejishh Midhila,14.0,1.0
Chal Mohan Ranga,2018,7,,,8,7,Krishna Chaitanya,3.0,3.0
Ni liu da shu,2018,17,,,8,7,Sunny Chan,3.0,11.0
Unicórnio,2017,3,,,8,7,Eduardo Nunes,1.0,6.0
Pass Over,2018,3,,,4,1,"Spike Lee, Danya Taymor",5.0,13.0
"Les Municipaux, ces héros",2018,12,,,7,5,"Eric Carrière, Francis Ginibre",1.0,3.0
Krishnarjuna Yudham,2018,14,12,,8,7,Merlapaka Gandhi,5.0,3.0
Hallowed Ground,2019,10,,,4,7,Miles Doleac,13.0,19.0
Supa Modo,2018,3,,,1,1,Likarion Wainaina,3.0,14.0
The Perfection,2018,3,10,16,4,1,Richard Shepard,486.0,104.0
Nos batailles,2018,3,,,8,5,Guillaume Senez,1.0,19.0
Su ren te gong,2019,14,,,8,1,Alan Yuen,6.0,2.0
Ye Re Ye Re Paisa,2018,12,,,8,7,Sanjay Jadhav,,1.0
Rückenwind von vorn,2018,3,,,1,3,Philipp Eichholtz,1.0,8.0
Alles ist gut,2018,3,,,1,3,Eva Trobisch,10.0,22.0
Das schönste Mädchen der Welt,2018,12,20,7,1,3,Aron Lehmann,6.0,21.0
Rubezh,2018,14,5,3,3,6,Dmitriy Tyurin,1.0,
Paranormal Farm,2017,10,,,2,1,Carl Medland,13.0,7.0
Thackeray,2019,1,3,,8,7,Abhijit Panse,52.0,12.0
Susah Sinyal,2017,12,,,8,7,"Ernest Prakasa, Adink Liwutang",4.0,5.0
Anjaniputra,2017,14,7,,8,7,Harsha,3.0,1.0
Photograph,2019,3,7,,1,7,Ritesh Batra,86.0,67.0
Euforia,2018,3,,,5,2,Valeria Golino,1.0,11.0
La película infinita,2018,6,,,8,7,Leandro Listorti,,1.0
Keklikotu,2017,12,,,8,7,Jafar Akhundzade,1.0,
The Challenger Disaster,2019,3,,,4,1,Nathan VonMinden,40.0,11.0
Hereditary,2018,3,10,9,4,1,Ari Aster,2827.0,450.0
Orphan Horse,2018,3,13,,4,1,Sean McNamara,9.0,
Deutschstunde,2019,3,,,1,3,Christian Schwochow,2.0,16.0
Shatru Gate,2018,12,3,,8,7,Pradeep Bhattarai,6.0,
Er dai yao jing,2017,12,6,7,8,7,Yang Xiao,4.0,3.0
"Ciemno, prawie noc",2019,2,3,,8,7,Borys Lankosz,2.0,13.0
GujjuBhai: Most Wanted,2018,12,,,8,7,Ishaan Randeria,2.0,
Shob Bhooturey,2017,10,,,8,7,Birsa Dasgupta,1.0,
The Bra,2018,12,3,,1,7,Veit Helmer,4.0,15.0
Klases susitikimas. Berniukai sugrizta!,2017,12,,,8,7,Kestutis Gudavicius,3.0,
Gulaebaghavali,2018,14,12,,8,7,Kalyaan,4.0,2.0
Merku Thodarchi Malai,2018,3,,,8,7,Leninbharati,53.0,7.0
Naa Peru Surya Na Illu India,2018,14,,,8,7,Vakkantham Vamsi,43.0,7.0
Svinhery,2018,12,,,8,7,Andrejs Ekis,,
Raju Gadu,2018,13,,,8,7,Sanjana Reddy,1.0,2.0
Watashitachi no ie,2017,3,9,,6,4,Yui Kiyohara,1.0,10.0
Awe!,2018,16,,,8,7,Prasanth Varma,48.0,7.0
Parched,2017,10,,,4,1,Joe Leone,10.0,
Il grande spirito,2019,3,,,8,7,Sergio Rubini,1.0,3.0
Ready or Not,2019,12,10,9,8,1,"Matt Bettinelli-Olpin, Tyler Gillett",344.0,264.0
Judy & Punch,2019,12,2,3,8,1,Mirrah Foulkes,6.0,18.0
Une intime conviction,2018,3,,,7,5,Antoine Raimbault,,14.0
Bimba Devi Alias Yashodhara,2018,1,3,4,8,7,Sunil Ariyaratne,1.0,
The Last Tree,2019,3,,,2,1,Shola Amoo,5.0,14.0
Moomiayi 3,2000,12,2,,8,7,Mohamad Reza Honarmand,,
Perdiendo el este,2019,12,,,8,7,Paco Caballero,1.0,1.0
Tu hijo,2018,3,,,8,7,Miguel Ángel Vivas,36.0,17.0
Oray,2019,3,,,1,3,Mehmet Akif Büyükatalay,,9.0
Kizim ve Ben,2018,3,,,8,7,Murat Gürvardar,,
Nagarkirtan,2017,3,,,8,7,Kaushik Ganguly,6.0,
Jawani Phir Nahi Ani 2,2018,12,,,8,7,Nadeem Beyg,58.0,2.0
Lukas,2018,14,3,16,7,5,Julien Leclercq,56.0,29.0
Voyna Anny,2018,3,,,3,6,Aleksey Fedorchenko,3.0,14.0
Total Dadagiri,2018,7,,,8,7,Pathikrit Basu,,
Jodi Ekdin,2019,7,,,8,7,Muhammad Mostafa Kamal Raz,21.0,1.0
Mientras dure la guerra,2019,3,4,8,8,7,Alejandro Amenábar,6.0,18.0
Epidemic,2018,10,,,4,1,Stephen Michael Giglio,8.0,15.0
Odds Are,2018,16,,,4,7,Peter Markle,14.0,2.0
Loveyatri,2018,3,7,,8,7,Abhiraj Minawala,48.0,3.0
Ek Je Chhilo Raja,2018,3,,,8,7,Srijit Mukherji,9.0,1.0
Thadam,2019,14,2,16,8,7,Magizh Thirumeni,54.0,6.0
Kaali,2018,14,3,,8,7,Kiruthiga Udhayanidhi,3.0,3.0
Polityka,2019,3,,,8,7,Patryk Vega,11.0,
Marighella,2019,14,3,4,8,7,Wagner Moura,6.0,14.0
Profile,2018,9,16,,4,1,Timur Bekmambetov,5.0,20.0
Hua jia da ren zhuan nan hai,2018,12,3,,8,7,Yu Ning Chu,,
The Wedding Party 2: Destination Dubai,2017,12,,,8,1,Niyi Akinmolayan,1.0,
Trico Tri Happy Halloween,2018,13,,,4,7,Christian Vogeler,6.0,1.0
Dracula in Love,2018,6,10,,8,1,Izidore K. Musallam,14.0,
Qian ren 3: Zai jian qian ren,2017,12,7,,8,7,Yu-sheng Tian,,2.0
Osmi povjerenik,2018,12,3,6,8,7,Ivan Salaj,,5.0
Harpoon,2019,12,10,,8,1,Rob Grant,26.0,55.0
Raoul Taburin,2018,12,,,7,5,Pierre Godeau,3.0,3.0
Müslüm,2018,1,3,20,8,7,"Ketche, Can Ulkay",28.0,14.0
Inside Man: Most Wanted,2019,14,,,4,1,M.J. Bassett,42.0,6.0
Girls und Panzer das Finale: Part I,2017,18,14,12,6,4,Tsutomu Mizushima,,
Talq Senaee,2018,12,3,,8,7,Khaled Diab,4.0,
Shabab Sheyab,2018,12,3,,8,7,Yasir Al-Yasiri,,4.0
Naa Nuvve,2018,7,,,8,7,Jayendra,1.0,2.0
Chamak,2017,12,,,8,7,Suni,1.0,1.0
K.G.F: Chapter 1,2018,14,3,,8,7,Prashanth Neel,1010.0,11.0
The Waiter,2018,9,,,8,7,Steve Krikris,2.0,5.0
La prière,2018,3,,,7,5,Cédric Kahn,3.0,30.0
Perdida,2018,2,3,9,8,7,Alejandro Montiel,43.0,11.0
Holiday Hell,2019,10,,,4,1,"Jeremy Berg, David Burns",4.0,12.0
Dilan 1990,2018,3,,,8,7,Fajar Bustomi,11.0,10.0
Skif,2018,14,3,6,3,6,Rustam Mosafir,25.0,12.0
Gajinikanth,2018,12,7,,8,7,Santhosh P. Jayakumar,5.0,3.0
Averno,2018,5,,,8,7,Marcos Loayza,,3.0
Inspector Notty K,2018,12,7,,8,7,Ashok Pati,,
Thuppaki Munai,2018,14,16,,8,7,Dinesh Selvaraj,5.0,4.0
Love Per Square Foot,2018,12,7,,8,7,Anand Tiwari,50.0,8.0
Silukkuvarupatti Singam,2018,12,3,,8,7,Chella,4.0,5.0
Echarikkai Idhu Manithargal Nadamadum Idam,2018,2,3,,8,7,Sarjun,5.0,2.0
Pakka,2018,14,12,7,8,7,S.S. Surya,7.0,1.0
Oru Kuppai Kathai,2018,3,,,8,7,Kaali Rangasamy,4.0,4.0
Antariksham 9000 kmph,2018,5,3,15,8,7,Sankalp Reddy,25.0,4.0
Bajo el mismo techo,2019,12,,,8,7,Juana Macías,,2.0
Njan Marykutty,2018,3,,,8,7,Ranjith Sankar,9.0,2.0
Sailaja Reddy Alludu,2018,14,12,3,8,7,Maruthi Dasari,5.0,2.0
Shaadi Teri Bajayenge Hum Band,2018,12,,,8,7,Gurpreet Sondh,1.0,
Loon Lake,2019,3,10,16,4,1,Ansel Faraj,12.0,4.0
Feedback,2019,10,16,,8,1,Pedro C. Alonso,12.0,30.0
The Krays: Dead Man Walking,2018,14,2,,2,1,Richard John Taylor,26.0,4.0
Soeurs d'armes,2019,14,,,7,1,Caroline Fourest,8.0,
Los Japón,2019,12,,,8,7,Álvaro Díaz Lorenzo,1.0,
Luz,2018,10,9,16,1,3,Tilman Singer,7.0,85.0
Cebimdeki Yabanci,2018,12,3,,8,7,Serra Yilmaz,10.0,8.0
Djon Africa,2018,3,,,8,7,"João Miller Guerra, Filipa Reis",1.0,13.0
Ya khudeyu,2018,12,,,3,6,Aleksey Nuzhnyy,6.0,2.0
The Story of the Stone,2018,3,,,8,7,Starr Wu,1.0,
Aapla Manus,2018,3,16,,8,7,Satish Rajwade,7.0,2.0
Abduction,2019,14,10,15,8,7,Ernie Barbarash,25.0,11.0
122,2019,10,16,,8,7,Yasir Al-Yasiri,28.0,2.0
The Fanatic,2019,2,16,,4,1,Fred Durst,138.0,49.0
Gui mi 2,2018,12,3,,8,7,Barbara Wong Chun-Chun,1.0,7.0
Deliha 2,2018,12,,,8,7,Gupse Ozay,7.0,5.0
Pitbull. Ostatni pies,2018,14,2,3,8,7,Wladyslaw Pasikowski,2.0,
Las herederas,2018,3,,,8,7,Marcelo Martinessi,11.0,81.0
Huang jin hua,2017,3,,,8,7,Tai-lee Chan,,7.0
An American in Paris: The Musical,2018,19,,,2,1,"Christopher Wheeldon, Ross MacGibbon",1.0,1.0
O Doutrinador,2018,14,2,3,8,7,"Gustavo Bonafé, Fábio Mendonça",7.0,3.0
Meitantei Conan: Zero no Shikkônin,2018,18,14,5,6,4,Yuzuru Tachikawa,8.0,6.0
Clownface,2017,14,12,10,4,1,Andrew Legatt,1.0,
Arjun Patiala,2019,14,12,,8,7,Rohit Jugraj,22.0,9.0
Happy Phirr Bhag Jayegi,2018,12,,,8,7,Mudassar Aziz,28.0,9.0
Mercury,2018,10,16,,8,7,Karthik Subbaraj,15.0,9.0
Grazinti Nepriklausomybe,2018,12,,,8,7,Saulius Baradinskas,,
Os Farofeiros,2018,12,,,8,7,Roberto Santucci,,1.0
Jusqu'ici tout va bien,2019,12,,,7,5,Mohamed Hamidi,3.0,5.0
Kalte Füße,2018,12,,,1,3,Wolfgang Groos,1.0,10.0
NTR: Kathanayakudu,2019,1,3,,8,7,Radha Krishna Jagarlamudi,48.0,6.0
Keluarga Cemara,2018,3,13,,8,7,Yandy Laurens,12.0,7.0
Death Kiss,2018,14,2,3,4,1,Rene Perez,44.0,31.0
Cats and Peachtopia,2018,18,5,12,8,7,Gary Wang,18.0,7.0
Bucket List,2018,13,,,8,7,Tejas Prabhaa Vijay Deoskar,12.0,3.0
Joueurs,2018,3,,,7,5,Marie Monge,1.0,10.0
O Clube dos Canibais,2018,12,10,,8,7,Guto Parente,5.0,50.0
Astronaut,2019,3,,,8,1,Shelagh McLeod,8.0,28.0
The Merger,2018,12,3,17,8,1,Mark Grentell,15.0,10.0
Chekka Chivantha Vaanam,2018,14,2,3,8,7,Mani Ratnam,116.0,13.0
Une jeunesse dorée,2019,3,,,7,5,Eva Ionesco,1.0,11.0
Amatörer,2018,12,3,,8,7,Gabriela Pichler,3.0,14.0
Inferninho,2018,12,3,,8,5,"Pedro Diogenes, Guto Parente",,20.0
Family Blood,2018,10,16,,4,1,Sonny Mallhi,36.0,10.0
O.G.,2018,3,,,4,1,Madeleine Sackler,21.0,19.0
Tangeye Abu Ghorayb,2018,14,3,4,8,7,Bahram Tavakoli,4.0,49.0
Laavaan Phere,2018,12,,,8,7,Smeep Kang,5.0,
Lottery,2018,3,7,16,8,7,Mohammad Hossein Mahdavian,5.0,28.0
4 Rah Istanbul,2018,14,3,16,8,7,Mostafa Kiayee,1.0,32.0
Otaghe Tarik,2018,3,9,7,8,7,Rouhollah Hejazi,,25.0
Be Vaghte Sham,2018,14,3,16,8,7,Ebrahim Hatamikia,19.0,42.0
Let's Not Meet,2018,10,,,4,1,Ryan Callaway,18.0,6.0
Fortuna,2018,3,7,,8,5,Germinal Roaux,,5.0
Khejalat Nakesh,2018,12,3,,8,7,Reza Maghsoodi,3.0,24.0
Mosadereh,2018,12,3,,8,7,Mehran Ahmadi,1.0,27.0
Jashne Deltangi,2018,3,7,,8,7,Pourya Azarbayjani,1.0,24.0
Araghe Sard,2018,3,17,,8,7,Soheil Beiraghi,3.0,41.0
Maghzhaye Koochake Zang Zadeh,2018,2,3,16,8,7,Houman Seyyedi,10.0,48.0
Jadeh Ghadim,2018,3,,,8,7,Manijeh Hekmat,3.0,43.0
Sarv Zire Ab,2018,3,8,,8,7,Mohammad Ali Bashe Ahangar,,10.0
Der Boden unter den Füßen,2019,3,,,8,3,Marie Kreutzer,3.0,30.0
Inttelligent,2018,14,3,,8,7,Vinayak V.V.,3.0,4.0
We Die Young,2019,14,2,3,8,1,Lior Geller,67.0,18.0
Recreo,2018,12,3,7,8,7,"Hernán Guerschuny, Jazmín Stuart",,3.0
Bride of Scarecrow,2019,10,,,2,1,Louisa Warren,13.0,3.0
El Diesel,2018,14,,,8,7,Karim El Sobky,,1.0
We Are Gathered Here,2019,12,3,,4,1,Joanna Bowzer,18.0,1.0
Ága,2018,3,,,8,7,Milko Lazarov,7.0,30.0
Gogol. Viy,2018,10,9,16,3,6,Egor Baranov,3.0,2.0
Deception: Oo Pel Dan Myin,2018,3,16,,8,7,Christina Kyi,6.0,
Grass,2018,3,,,8,7,Sang-soo Hong,1.0,30.0
Norm of the North: Keys to the Kingdom,2017,18,5,12,8,1,"Tim Maltby, Richard Finn",28.0,6.0
The Matchmaker's Playbook,2018,12,7,,4,1,Tosca Musk,14.0,
Kamera wo tomeruna!,2017,12,10,,6,4,Shin'ichirô Ueda,69.0,123.0
"Bomb, yek asheghaneh",2018,3,7,8,8,7,Payman Maadi,7.0,32.0
Write When You Get Work,2018,12,3,7,4,1,Stacy Cochran,3.0,9.0
First Lady,2018,14,3,,4,1,Dennis L. Reed II,24.0,
Karwaan,2018,12,3,,8,7,Akarsh Khurana,147.0,11.0
Paris est à nous,2019,3,,,7,5,Elisabeth Vogler,19.0,17.0
La Gomera,2019,12,2,,8,7,Corneliu Porumboiu,5.0,55.0
Badang,2018,12,6,,8,7,A. Razak Mohaideen,20.0,4.0
Tinta Bruta,2018,3,,,8,7,"Filipe Matzembacher, Marcio Reolon",1.0,30.0
Fabrizio De André: Principe libero,2018,1,,,5,2,Luca Facchini,,3.0
Zomboyashchik,2018,12,,,3,6,Konstantin Smirnov,1.0,1.0
La maison des secrets,2018,9,,,4,1,Doug Campbell,27.0,4.0
Yocho,2017,15,,,6,4,Kiyoshi Kurosawa,2.0,19.0
E-Demon,2018,3,10,16,4,1,Jeremy Wechter,13.0,23.0
Vanjagar Ulagam,2018,14,2,3,8,7,Manoj Beedha,2.0,2.0
Mobile Suit Gundam Thunderbolt: Bandit Flower,2017,15,8,,6,4,Kou Matsuo,,1.0
Limbo,2019,12,3,10,4,1,Mark Young,5.0,
The Oscar Nominated Short Films 2018: Live Action,2018,14,,,4,1,,2.0,7.0
Ningyo no nemuru ie,2018,3,,,6,4,Yukihiko Tsutsumi,,
Black Snake: La légende du serpent noir,2019,12,,,7,5,"Thomas N'Gijol, Karole Rocher",3.0,2.0
La trinchera infinita,2019,3,,,7,7,"Aitor Arregi, Jon Garaño",,12.0
Chen mo de zheng ren,2019,14,2,9,8,7,Renny Harlin,3.0,11.0
Neo-eui kyeol-hoon-sik,2018,7,,,8,7,Seok-Geun Lee,19.0,1.0
The Soul-Mate,2018,12,6,,8,7,Cho Owen,3.0,1.0
Tagaru,2018,14,,,8,7,Soori,6.0,3.0
Saat Din Mohabbat In,2018,12,6,7,8,7,"Meenu Gaur, Farjad Nabi",38.0,10.0
Sagaa,2019,14,2,3,8,7,Murugesh,4.0,2.0
Sandakozhi 2,2018,14,3,,8,7,N. Linguswamy,17.0,4.0
Si saben cómo me pongo ¿pa' qué me invitan?,2018,12,,,8,7,Fernando Ayllón,3.0,1.0
Marcianos Contra Mexicanos,2018,18,12,,8,7,"Gabriel Riva Palacio Alatriste, Rodolfo Riva Palacio Alatriste",2.0,
Gekijôban Shingeki no Kyojin Season 2: Kakusei no hôkô,2018,18,14,6,6,4,Masashi Koizuka,,4.0
KL Special Force,2018,14,,,8,7,Syafiq Yusof,10.0,1.0
Spider in the Web,2019,16,,,2,1,Eran Riklis,11.0,6.0
Her Smell,2018,3,20,,4,1,Alex Ross Perry,31.0,72.0
Body at Brighton Rock,2019,10,16,,4,1,Roxanne Benjamin,29.0,39.0
Ibiza,2019,12,,,7,5,Arnaud Lemort,1.0,10.0
Savarakathi,2018,12,3,,8,7,G.R. Adithya,4.0,7.0
Semma,2018,12,3,,8,7,Valliganth,,1.0
Marilyn,2018,3,,,8,7,Martín Rodríguez Redondo,1.0,16.0
Dangerous Matrimony,2018,2,3,9,4,1,Michael Feifer,14.0,1.0
Depraved,2019,3,10,16,4,1,Larry Fessenden,11.0,54.0
Prospect,2018,3,15,16,8,1,"Christopher Caldwell, Zeek Earl",175.0,66.0
Eiffel I'm in Love 2,2018,3,,,8,7,Rizal Mantovani,2.0,4.0
Dong wu shi jie,2018,14,6,15,8,7,Yan Han,36.0,19.0
Den tid på året,2018,12,3,,8,7,Paprika Steen,3.0,5.0
Here Comes Hell,2019,12,10,,2,1,Jack McHenry,4.0,16.0
Ya Veremos,2018,3,,,8,7,Pitipol Ybarra,11.0,5.0
Paradox,2018,6,20,,4,1,Daryl Hannah,20.0,13.0
Bordo Bereliler Afrin,2018,14,16,8,8,7,Erhan Baytimur,1.0,2.0
The Mountain,2018,3,,,4,1,Rick Alverson,15.0,44.0
Acusada,2018,2,3,16,8,7,Gonzalo Tobal,10.0,24.0
The Pastor and the Pro,2018,12,,,4,1,Matthew Wilson,19.0,
Relaxer,2018,12,6,,4,1,Joel Potrykus,10.0,33.0
Kriminalas ekselences fonds,2018,14,12,2,8,7,Oskars Rupenheits,6.0,3.0
El Beih El Bawwab,1987,12,,,8,7,Hassan Ibrahim,,
Char Man,2019,12,3,10,4,7,"Kurt Ela, Kipp Tribble",39.0,6.0
Allahyar and the Legend of Markhor,2018,18,5,13,8,7,Uzair Zaheer Khan,11.0,
Van Pao-te,2018,3,,,8,7,Ya-chuan Hsiao,1.0,5.0
Rou qing shi,2018,3,,,8,7,Yang Mingming,,8.0
The Last Summer,2019,12,,,4,1,William Bindley,86.0,16.0
Hibiscus & Ruthless,2018,12,,,8,1,Stallone Vaiaoga-Ioasa,2.0,2.0
Mouthpiece,2018,3,,,8,1,Patricia Rozema,2.0,13.0
Ma,2019,10,16,,6,1,Tate Taylor,341.0,188.0
The Mule,2018,2,3,16,4,1,Clint Eastwood,606.0,235.0
Utøya 22. juli,2018,3,16,,8,7,Erik Poppe,50.0,99.0
The Farm,2018,10,9,16,4,1,Hans Stjernswärd,59.0,12.0
Vikadakumaran,2018,12,16,,8,7,Boban Samuel,4.0,2.0
Ginnen Upan Seethala,2018,1,3,4,8,7,Anuruddha Jayasinghe,24.0,
Doragon bôru chô: Burorî,2018,18,14,5,6,4,Tatsuya Nagamine,288.0,60.0
Tuzdan Kaide,2018,3,,,8,7,Burak Cevik,,3.0
Nan ji jue lian,2018,5,3,,8,7,Youyin Wu,2.0,4.0
I'll Take Your Dead,2018,10,,,8,1,Chad Archibald,46.0,38.0
Atlantic Rim: Resurrection,2018,14,5,15,4,1,Jared Cohn,30.0,4.0
Pantham,2018,14,,,8,7,K. Chakravarthy Reddy,2.0,1.0
Kargar sadeh niazmandim,2017,3,7,16,8,7,Manouchehr Hadi,,16.0
Quien a hierro mata,2019,3,16,,8,7,Paco Plaza,1.0,7.0
The Bros,2017,12,,,8,7,You-jeong Chang,2.0,1.0
Meet Me in St. Gallen,2018,12,3,7,8,7,Irene Villamor,1.0,
Rise of the Legend,2018,1,,,8,7,Teng Bee,4.0,1.0
Kurukshetra,2019,4,8,,8,7,Naganna,51.0,5.0
Thousand Yard Stare,2018,8,,,8,1,Aaron Kurmey,9.0,
"My Friend, Tucker",2019,12,3,,4,1,Clarence Williams IV,5.0,
70 Binladens,2018,16,,,8,7,Koldo Serra,3.0,8.0
Bloody Marie,2019,14,3,,8,7,"Lennert Hillege, Guido van Driel",1.0,13.0
Hey Ram Hamne Gandhi Ko maar Diya,2018,3,,,8,7,Naeem Siddiqui,,
Dimension Z,2017,10,,,4,1,"Jarret Blinkhorn, Jesse H. Knight",1.0,
Enter The Wild,2018,5,3,,4,1,Mark Forstmann,48.0,1.0
Reborn,2018,10,,,4,1,Julian Richards,3.0,26.0
The Haunting of Sharon Tate,2019,3,10,16,4,1,Daniel Farrands,119.0,56.0
Pari,2018,10,,,8,7,Syed Atif Ali,1.0,
Føniks,2018,3,,,8,7,Camilla Strøm Henriksen,,16.0
The Oscar Nominated Short Films 2018: Animation,2018,18,,,4,1,,1.0,7.0
