title,year,genre1,genre2,genre3,country,language,director,reviews_from_users,reviews_from_critics
Le coeur en braille,2016,12,3,,7,5,Michel Boujenah,3.0,7.0
Thanga Magan,2015,14,3,7,8,7,Velraj,6.0,9.0
Amazon Obhijaan,2017,14,5,,8,7,Kamaleswar Mukherjee,18.0,3.0
Rajwade and Sons,2015,3,,,8,7,Sachin Kundalkar,2.0,3.0
Die Hände meiner Mutter,2016,3,,,1,3,Florian Eichinger,,14.0
Poms,2019,12,3,17,2,1,Zara Hayes,70.0,61.0
O Silêncio do Céu,2016,3,10,16,8,7,Marco Dutra,6.0,10.0
Chasing the Star,2017,5,,,4,1,Bret Miller,10.0,10.0
O Animal Cordial,2017,10,16,,8,7,Gabriela Amaral,3.0,20.0
Second Nature,2016,12,,,4,1,Michael Cross,8.0,10.0
Die Wilden Kerle 6 - Die Legende lebt,2016,14,5,13,1,3,Joachim Masannek,1.0,10.0
The Pirates of Somalia,2017,1,3,,8,1,Bryan Buckley,37.0,26.0
The Unkindness of Ravens,2016,3,10,,2,1,Lawrie Brewster,18.0,16.0
Forsaken,2016,10,,,4,1,Justin Price,13.0,1.0
Planeta Singli,2016,12,7,,8,7,Mitja Okorn,6.0,13.0
10 Endrathukulla,2015,14,16,,8,7,Vijay Milton,12.0,2.0
Naanum Rowdydhaan,2015,14,12,7,8,7,Vignesh Shivan,14.0,3.0
Dian wu bu,2016,14,1,3,8,7,Chi Fat Chan,2.0,8.0
The Alchemist Cookbook,2016,3,10,,4,1,Joel Potrykus,13.0,36.0
Harvest Lake,2016,3,6,10,4,1,Scott Schirmer,12.0,25.0
La mort de Louis XIV,2016,1,3,4,7,7,Albert Serra,8.0,59.0
Mum's List,2016,3,,,2,1,Niall Johnson,6.0,33.0
King Cobra,2016,12,2,3,4,1,Justin Kelly,20.0,57.0
22 Chaser,2018,2,3,,8,1,Rafal Sokolowski,2.0,1.0
Hei chu you shen me,2015,2,3,,8,7,Yichun Wang,,14.0
Fender Bender,2016,10,16,,4,1,Mark Pavia,25.0,23.0
Pandorica,2016,15,,,2,1,Tom Paton,27.0,19.0
Skhvisi sakhli,2016,3,,,8,7,Russudan Glurjidze,,16.0
Polis Evo,2015,14,,,8,7,Ghaz Abu Bakar,5.0,2.0
Azumi Haruko wa yukue fumei,2016,12,3,,6,4,Daigo Matsui,1.0,12.0
Al final del túnel,2016,2,16,,8,7,Rodrigo Grande,7.0,27.0
Zoologiya,2016,12,3,,3,6,Ivan I. Tverdovskiy,3.0,40.0
Anondo Osru,1997,2,3,,8,7,Shibli Sadique,1.0,1.0
Ira,2016,2,3,16,8,7,Jota Aronak,,3.0
Big Jato,2016,3,,,8,7,Cláudio Assis,,3.0
Skinford,2017,14,5,12,8,1,Nik Kacevski,1.0,
Cigarettes et chocolat chaud,2016,12,,,7,5,Sophie Reine,2.0,5.0
M,2017,3,,,7,5,Sara Forestier,3.0,14.0
Kanche,2015,14,3,4,8,7,Radha Krishna Jagarlamudi,14.0,3.0
Matrimonio al Sud,2015,12,,,5,2,Paolo Costella,,2.0
Natale col boss,2015,12,,,5,2,Volfango De Biasi,,2.0
Lover,2018,10,7,16,4,1,Ralph Sepe,19.0,
Junction 48,2016,14,1,2,8,7,Udi Aloni,3.0,14.0
Annabelle: Creation,2017,10,9,16,4,1,David F. Sandberg,388.0,282.0
Shudhu Tomari Jonyo,2015,3,7,,8,7,Birsa Dasgupta,2.0,
Maman a tort,2016,3,,,7,5,Marc Fitoussi,1.0,8.0
12 Feet Deep,2017,10,16,,4,1,Matt Eskandari,84.0,27.0
Jagat,2015,2,3,13,8,7,Shanjey Kumar Perumal,3.0,2.0
Rüzgarda salinan nilüfer,2016,3,,,1,7,Seren Yüce,,2.0
La guerre des tuques 3D,2015,18,12,3,8,1,"Jean-François Pouliot, François Brisson",7.0,9.0
Green is Gold,2016,2,3,,4,1,Ryon Baxter,7.0,4.0
Justice,2017,11,,,4,7,Richard Gabai,22.0,2.0
Liebmann,2016,3,7,16,1,5,Jules Herrmann,1.0,8.0
Familiye,2017,3,,,1,3,"Sedat Kirtan, Kubilay Sarikaya",3.0,10.0
Monsters at Large,2018,13,,,4,1,Jason Murphy,3.0,4.0
Chimamire sukeban chênsô,2016,14,10,,6,4,Hiroki Yamaguchi,3.0,6.0
Headshot,2016,14,3,16,8,7,"Kimo Stamboel, Timo Tjahjanto",53.0,115.0
Laylat Seqout Baghdad,2005,12,,,8,7,Mohamed Amin,,
Les dissociés,2015,12,,,7,5,Raphaël Descraques,,3.0
La Sangre del Gallo,2015,14,2,3,8,7,Mariano Dawidson,1.0,2.0
Gwen,2018,3,4,9,2,1,William McGregor,31.0,65.0
El Tila: Fragmentos de un Psicópata,2015,3,16,,8,7,Alejandro Torres,,1.0
No Address,2015,2,3,13,8,7,Jackson Anthony,,
Real Beleza,2015,3,,,8,7,Jorge Furtado,,
Darling 2,2016,12,10,,8,7,Sathish Chandrasekaran,3.0,2.0
Ranbanka,2015,14,,,8,7,Aryeman Ramsay,2.0,7.0
Illicit,2017,16,,,4,7,Corey Grant,2.0,1.0
Shortwave,2016,15,16,,4,1,Ryan Gregory Phillips,21.0,21.0
El Alien y yo,2016,12,20,7,8,7,Jesús Magaña Vázquez,1.0,
Hampstead,2017,12,3,7,2,1,Joel Hopkins,30.0,56.0
Kryptonita,2015,14,12,3,8,7,Nicanor Loreti,2.0,3.0
Backstabbing for Beginners,2018,3,4,7,8,1,Per Fly,30.0,22.0
Female Fight Club,2016,14,2,3,4,1,Miguel A. Ferrer,11.0,19.0
Let Me Go,2017,3,,,2,3,Polly Steele,15.0,2.0
Tess,2016,3,,,8,7,Meg Rickards,1.0,1.0
Prevenge,2016,12,3,6,2,1,Alice Lowe,38.0,124.0
Bizans oyunlari: Geym of Bizans,2016,12,,,8,7,Gani Müjde,7.0,
Cin Kuyusu,2015,10,,,8,7,Murat Toktamisoglu,2.0,
Der geilste Tag,2016,12,3,,1,3,Florian David Fitz,4.0,23.0
Filth City,2017,14,12,2,8,1,Andy King,8.0,7.0
The Discovery,2017,3,7,15,4,1,Charlie McDowell,103.0,66.0
Cardboard Gangsters,2017,2,3,,8,1,Mark O'Connor,39.0,14.0
The Jade Pendant,2017,3,4,11,8,1,Po-Chih Leong,5.0,1.0
Force 2,2016,14,16,,8,7,Abhinay Deo,35.0,17.0
Charlie Charlie,2016,10,,,4,1,Derek Presley,19.0,4.0
Huai dan bi xu si,2015,14,12,,8,7,Hao Sun,,2.0
Tor dei gui mou yan,2015,10,16,,8,7,Nick Cheung,6.0,13.0
Nightworld,2017,10,16,,4,1,Patricio Valladares,44.0,15.0
Western,2017,3,,,1,3,Valeska Grisebach,12.0,88.0
Viking,2016,14,3,4,3,6,Andrey Kravchuk,31.0,19.0
L'ascension,2017,5,12,7,7,5,Ludovic Bernard,7.0,3.0
Uzaklarda Arama,2015,3,,,8,7,Türkan Soray,,3.0
The Levelling,2016,3,,,2,1,Hope Dickson Leach,13.0,42.0
Maalai Nerathu Mayakkam,2016,3,7,,8,7,"Gitanjali Selvaraghavan, Gitanjali Sriraghava",3.0,7.0
Nibunan,2017,14,2,16,8,7,Arun Vaidyanathan,7.0,5.0
Escape Room,2017,10,16,,4,1,Will Wernick,130.0,27.0
Sankarabharanam,2015,12,,,8,7,Uday Nandanavanam,,1.0
Ouija: Game Never Ends,2015,10,,,8,7,Rajkumar Gunduloori,4.0,
The Pass,2016,3,7,,2,1,Ben A. Williams,30.0,17.0
Mean Dreams,2016,16,,,8,1,Nathan Morlando,24.0,38.0
Lizzie,2018,1,2,3,4,1,Craig William Macneill,57.0,79.0
The 5th Kind,2017,10,9,15,4,1,Randall Cropp,15.0,
Budapest Noir,2017,2,3,4,8,7,Éva Gárdos,7.0,8.0
"Gulyay, Vasya!",2017,12,,,3,6,Roman Karimov,,1.0
Diary of a Fatman,2016,12,6,15,8,1,Steve Ravic,,
Tonight She Comes,2016,12,10,,4,1,Matt Stuertz,40.0,39.0
Bling,2016,18,14,12,8,1,"Kyung Ho Lee, Wonjae Lee",2.0,8.0
Blessed Benefit,2016,12,3,,1,7,Mahmoud al Massad,,12.0
6-5=2,2014,10,,,8,7,Bharat Jain,1.0,
Oro,2017,5,3,4,8,7,Agustín Díaz Yanes,3.0,15.0
In Darkness,2018,9,16,,2,1,Anthony Byrne,90.0,43.0
Ocean's Eight,2018,14,12,2,4,1,Gary Ross,966.0,342.0
The Land,2016,3,,,4,1,Steven Caple Jr.,12.0,13.0
"Love, Simon",2018,12,3,7,4,1,Greg Berlanti,507.0,250.0
Mah e Mir,2016,1,3,7,8,7,Anjum Shahzad,10.0,14.0
Camino a Marte,2017,5,12,3,8,7,Humberto Hinojosa Ozcariz,5.0,2.0
Rustom,2016,2,3,16,8,7,Dharmendra Suresh Desai,92.0,24.0
Another Soul,2018,10,16,,4,1,Paul Chau,9.0,3.0
Daemonium: Underground Soldier,2015,14,6,15,8,7,Pablo Parés,13.0,7.0
Returned,2015,15,,,4,1,Lamont Gant,8.0,1.0
Rainbow Time,2016,12,3,,4,1,Linas Phillips,6.0,8.0
Crimi Clowns 2.0: Uitschot,2016,2,3,,8,7,Luk Wyns,2.0,1.0
The Chamber,2016,10,16,,2,1,Ben Parker,12.0,35.0
Isshuukan furenzu,2017,12,3,7,6,4,Shôsuke Murakami,4.0,2.0
Verrückt nach Fixi,2016,12,6,7,1,3,Mike Marzuk,1.0,14.0
"I, Daniel Blake",2016,3,,,2,1,"Ken Loach, Laura Obiols",174.0,251.0
Single,2015,12,,,8,7,Raditya Dika,1.0,2.0
Inside,2016,10,16,,8,1,Miguel Ángel Vivas,50.0,35.0
Y Llyfrgell,2016,16,,,2,7,Euros Lyn,3.0,9.0
Krepost,2015,18,14,5,3,6,Fyodor Dmitriev,1.0,
Buster's Mal Heart,2016,3,9,16,4,1,Sarah Adina Smith,52.0,41.0
Cici Kiz,1974,12,3,,8,7,Nejat Saydam,,
Vier gegen die Bank,2016,12,2,,1,3,Wolfgang Petersen,5.0,16.0
Below the Surface,2016,16,,,4,1,Damián Romay,2.0,1.0
Le passé devant nous,2016,3,,,8,5,Nathalie Teirlinck,1.0,9.0
Mark Felt: The Man Who Brought Down the White House,2017,1,3,4,4,1,Peter Landesman,67.0,85.0
Evcilik Oyunu,1975,12,3,,8,7,Orhan Aksoy,,
Abe & Phil's Last Poker Game,2017,12,3,,4,1,Howard Weiner,3.0,8.0
La llamada,2017,19,,,8,7,"Javier Ambrossi, Javier Calvo",8.0,15.0
Non-Transferable,2017,12,,,4,1,Brendan Bradley,37.0,5.0
Nightmare Nurse,2016,2,3,16,4,1,Craig Moss,12.0,7.0
Grandma's House,2016,3,,,4,1,Paul D. Hannah,1.0,3.0
Wild Nights with Emily,2018,12,4,,4,1,Madeleine Olnek,6.0,32.0
Lichozrouti,2016,18,5,13,8,7,Galina Miklínová,2.0,15.0
Hens Night,2018,12,3,10,8,1,Kristian Lariviere,1.0,2.0
The Doll,2017,6,10,15,4,1,Susannah O'Brien,12.0,14.0
The Girl in the Spider's Web,2018,14,2,3,1,1,Fede Alvarez,367.0,199.0
Kumari 21F,2015,3,7,,8,7,Palnati Surya Pratap,14.0,1.0
The Song of Scorpions,2017,3,,,8,7,Anup Singh,,11.0
Zatmenie,2016,5,6,,3,6,Artyom Aksenenko,,
Vedalam,2015,14,3,,8,7,Siva,38.0,11.0
My Little Sister,2016,10,,,5,1,"Maurizio del Piccolo, Roberto del Piccolo",9.0,15.0
Kaizoku to yobareta otoko,2016,3,4,,6,4,Takashi Yamazaki,2.0,1.0
Rosso Mille Miglia,2015,12,,,5,2,Claudio Uberti,1.0,
Zaspanka za vojnike,2018,3,8,,8,7,Predrag Antonijevic,4.0,1.0
Ostfriesisch für Anfänger,2016,12,3,,1,7,Gregory Kirchhoff,2.0,11.0
Shift-e Shab,2015,3,,,8,7,Niki Karimi,2.0,19.0
Kurosaki-kun no iinari ni nante naranai,2016,7,,,6,4,"Hayato Kawai, Shô Tsukikawa",1.0,
Billionaire Boys Club,2018,1,3,16,4,1,James Cox,64.0,40.0
Primaire,2016,3,,,7,5,Hélène Angel,2.0,21.0
Salt Mango Tree,2015,12,13,,8,7,Rajesh Nair,3.0,1.0
Kôdaike no hitobito,2016,12,7,,6,4,Masato Hijikata,3.0,5.0
Na yi tian wo men hui fei,2015,12,7,,8,7,Adam Wong,3.0,12.0
Sollers Point,2017,3,,,4,1,Matthew Porterfield,9.0,21.0
Babalarin Babasi,2016,12,,,8,7,Rasit Çelikezer,,
The Rocket,2018,13,17,,4,1,Richard Blake,20.0,2.0
Slumber,2017,10,,,2,1,Jonathan Hopkins,44.0,27.0
Ben,2015,3,13,,8,7,Vipin Atley,2.0,
Fuchi ni tatsu,2016,3,,,6,4,Kôji Fukada,11.0,56.0
The Terror of Hallow's Eve,2017,10,16,,4,1,Todd Tucker,21.0,15.0
Vida de Familia,2017,12,3,,8,7,"Cristián Jiménez, Alicia Scherson",,10.0
Strawberry Bubblegums,2016,12,3,,1,3,Benjamin Teske,,4.0
Jag älskar dig - En skilsmässokomedi,2016,12,3,7,8,7,Johan Brisinger,3.0,6.0
Hidden Truth,2016,16,,,4,1,Steven R. Monroe,6.0,3.0
Die Pro,2015,3,,,8,7,Andre Velts,,
Powidoki,2016,1,3,4,8,7,Andrzej Wajda,14.0,48.0
Captain Masr,2015,12,17,,8,7,Moataz Altony,,
Forushande,2016,3,16,,8,7,Asghar Farhadi,92.0,307.0
La verità sta in cielo,2016,9,,,5,2,Roberto Faenza,,3.0
Schubert in Love: Vater werden ist (nicht) schwer,2016,12,,,1,3,Lars Büchel,1.0,12.0
Mo lun,2016,10,,,8,7,Zao Wang,6.0,1.0
Super Express,2016,14,12,2,8,7,Xiao Song,1.0,1.0
Abracadabra,2017,12,3,6,8,7,Pablo Berger,2.0,64.0
Tour de France,2016,3,,,7,5,Rachid Djaidani,,26.0
The Amityville Legacy,2016,10,,,4,1,"Dustin Ferguson, Mike Johnson",15.0,1.0
Happy Hunting,2017,10,11,,4,1,"Joe Dietsch, Louie Gibson",17.0,31.0
Mohawk,2017,14,3,4,4,1,Ted Geoghegan,30.0,51.0
68 Kill,2017,12,2,7,4,1,Trent Haaga,36.0,63.0
Mumbai Pune Mumbai 2,2015,7,,,8,7,Satish Rajwade,4.0,4.0
Xiao shi de xiong shou,2015,2,16,,8,7,Chi-Leung Law,3.0,9.0
Katyar Kaljat Ghusali,2015,19,,,8,7,Subodh Bhave,33.0,6.0
Dedemin Fisi,2016,12,13,,8,7,Meltem Bozoflu,1.0,2.0
Beach House,2017,16,,,4,1,Jason Saltiel,10.0,6.0
First Round Down,2016,14,12,,8,1,"Brett M. Butler, Jason G. Butler",,14.0
SMS für Dich,2016,12,3,7,1,3,Karoline Herfurth,5.0,19.0
The Mason Brothers,2017,2,3,16,4,1,Keith Sutliff,7.0,14.0
Brotherhood,2016,2,3,16,2,1,Noel Clarke,23.0,15.0
Another Mother's Son,2017,1,3,8,2,1,Christopher Menaul,8.0,8.0
Ravenswood,2017,10,16,,8,1,Jon Cohen,9.0,1.0
Scoop!,2016,5,9,,6,4,Hitoshi Ône,1.0,8.0
Flykten till framtiden,2016,12,3,7,8,7,"Jaana Fomin, Ulf Malmros",1.0,6.0
Du forsvinder,2017,3,,,8,7,Peter Schønau Fog,6.0,14.0
Grand Hotel,2016,12,3,,8,7,Arild Fröhlich,1.0,3.0
Wakefield,2016,3,,,4,1,Robin Swicord,104.0,83.0
Dry Blood,2017,10,,,4,1,Kelton Jones,21.0,19.0
Compte tes blessures,2016,3,,,7,5,Morgan Simon,4.0,22.0
Sheborg Massacre,2016,14,5,12,8,1,Daniel Armstrong,5.0,6.0
Tamara,2016,12,7,,7,5,Alexandre Castagnetti,2.0,4.0
Aminas breve,2017,3,,,8,7,Jacob Bitsch,1.0,1.0
Baar Baar Dekho,2016,12,3,7,8,7,Nitya Mehra,80.0,18.0
Where Is Kyra?,2017,3,,,2,1,Andrew Dosunmu,24.0,47.0
Izzy Gets the Fuck Across Town,2017,12,3,20,4,1,Christian Papierniak,19.0,35.0
Chempiony: Bystree. Vyshe. Silnee,2016,1,3,17,3,6,Artyom Aksenenko,,
5150,2016,3,16,,4,1,Michael Cory Davis,37.0,1.0
Robo-Dog: Airborne,2017,13,,,4,1,Anthony Steven Giordano,,4.0
La valija de Benavídez,2016,16,,,8,7,Laura Casabe,,5.0
La coppia dei campioni,2016,12,,,5,2,Giulio Base,,1.0
"3: Alif, Lam, Mim",2015,14,3,16,8,7,Anggy Umbara,2.0,1.0
Porches and Private Eyes,2016,12,9,,4,1,Travis Mills,10.0,2.0
Rupture pour tous,2016,12,,,7,5,Éric Capitaine,2.0,1.0
View from a Blue Moon,2015,14,,,4,1,Blake Kueny,6.0,1.0
Raw,2016,2,3,,8,1,David I. Strasser,,11.0
Romans,2017,3,,,2,1,"Ludwig Shammasian, Paul Shammasian",8.0,19.0
Ho Mann Jahaan,2015,3,19,,8,7,"Asim Raza, Bilawal Hussain Abbasi",19.0,14.0
Kadhalum Kadanthu Pogum,2016,12,3,7,8,7,Nalan Kumarasamy,15.0,7.0
Volt,2016,14,3,16,1,3,Tarek Ehlail,1.0,12.0
My Bebe Love: #KiligPaMore,2015,12,7,,8,7,Jose Javier Reyes,6.0,2.0
Secret Santa,2015,10,,,8,1,Mike McMurran,4.0,15.0
Rajamma @ Yahoo,2015,12,3,,8,7,Reghu Rama Varma,,1.0
Geroy,2016,14,3,7,3,6,Yuriy Vasilev,2.0,2.0
Deliormanli,2016,17,,,8,7,Murat Seker,,3.0
Inimi cicatrizate,2016,1,3,,8,7,Radu Jude,3.0,84.0
Another Forever,2016,3,,,8,1,Juan Zapata,13.0,6.0
Strange Weather,2016,5,3,,4,1,Katherine Dieckmann,12.0,17.0
Non è un paese per giovani,2017,12,,,8,2,Giovanni Veronesi,,3.0
Joseph and Mary,2016,3,,,8,1,Roger Christian,4.0,4.0
The Apostle Peter: Redemption,2016,3,,,8,1,Leif Bristow,6.0,3.0
Among the Shadows,2019,14,2,3,4,1,Tiago Mesquita,26.0,9.0
Battalion,2018,15,,,8,1,Michael Miller,37.0,12.0
X: Past Is Present,2015,3,9,7,8,7,"Hemant Gaba, Pratim D. Gupta",10.0,6.0
Juzni vetar,2018,2,3,16,8,7,Milos Avramovic,48.0,9.0
Rekvijem za gospodju J,2015,3,,,8,7,Bojan Vuletic,1.0,12.0
Dvadtsat vosem panfilovtsev,2016,14,3,4,3,6,"Kim Druzhinin, Andrey Shalopa",32.0,18.0
Hostages,2017,2,3,,8,7,Rezo Gigineishvili,9.0,23.0
"Sweet, Sweet Lonely Girl",2016,3,10,16,4,1,A.D. Calvo,9.0,34.0
Wonderstruck,2017,3,9,,4,1,Todd Haynes,62.0,184.0
Operation Finale,2018,1,3,4,4,1,Chris Weitz,162.0,92.0
Kickboxer: Retaliation,2018,14,3,,4,1,Dimitri Logothetis,42.0,44.0
LoveShhuda,2016,12,7,,8,7,Vaibhav Misra,5.0,7.0
Burnout,2017,3,,,8,7,Nour Eddine Lakhmari,2.0,
Almacenados,2015,12,3,,8,7,Jack Zagha Kababie,3.0,7.0
Tamara,2016,3,7,,8,7,Elia K. Schneider,1.0,2.0
Familie verpflichtet,2015,12,,,1,3,Hanno Olderdissen,2.0,1.0
A Bad Idea Gone Wrong,2017,12,,,4,1,Jason Headley,15.0,14.0
Jessica Darling's It List,2016,13,,,4,1,Ali Scher,4.0,3.0
Pray for Rain,2017,3,9,16,4,1,Alex Ranarivelo,12.0,2.0
Su Su Sudhi Vathmeekam,2015,3,,,8,7,Ranjith Sankar,5.0,1.0
Yeol-jeong-gat-eun-so-ri-ha-go-it-ne,2015,12,7,,8,7,Gi-hoon Jeong,,2.0
A.I. Rising,2018,3,7,15,8,1,Lazar Bodroza,98.0,27.0
Ko 2,2016,14,3,16,8,7,Sarath Mandava,2.0,7.0
Gok-seong,2016,10,9,16,8,7,Hong-jin Na,148.0,216.0
Rosy,2018,12,7,16,4,1,Jess Bond,11.0,5.0
Dejimon adobenchâ tri 2: Ketsui,2016,18,14,5,6,4,Keitarô Motonaga,4.0,7.0
The Nameless Alley,2015,3,,,8,7,Hatef Alimardani,1.0,22.0
Nilalang,2015,14,2,10,8,7,Pedring Lopez,2.0,5.0
Bollywood Diaries,2016,3,,,8,7,K.D. Satyam,9.0,12.0
Dobbiamo parlare,2015,12,,,5,2,Sergio Rubini,1.0,1.0
Die Vampirschwestern 3 - Reise nach Transsilvanien,2016,5,13,,1,3,Tim Trachte,,7.0
Leviano,2017,2,3,9,8,7,Justin Amorim,1.0,4.0
Dev Bhoomi,2016,3,,,8,7,Goran Paskaljevic,3.0,4.0
Class Rank,2017,12,13,7,4,1,Eric Stoltz,13.0,33.0
Haunted 3: Spirits,2018,10,,,2,1,Steven M. Smith,,
Hotel Transylvania 3: Summer Vacation,2018,18,5,12,4,1,Genndy Tartakovsky,249.0,121.0
Double Play,2017,3,,,4,1,Ernest R. Dickerson,,1.0
Dead West,2016,2,3,10,4,1,Jeff Ferrell,6.0,11.0
Hart Beat,2016,12,3,13,8,7,Hans Somers,,1.0
D-Day Assassins,2019,8,,,2,7,Andrew Jones,35.0,
Broken Ceiling,2018,3,,,4,1,Adam Davis,36.0,11.0
Aquarius,2016,3,,,8,7,Kleber Mendonça Filho,37.0,160.0
Eteros ego,2016,2,3,9,8,7,Sotiris Tsafoulias,15.0,3.0
3 ting,2017,3,16,,8,7,Jens Dahl,3.0,1.0
Croc-Blanc,2018,18,5,,7,5,Alexandre Espigares,21.0,20.0
Toivon tuolla puolen,2017,12,3,,8,7,Aki Kaurismäki,28.0,156.0
Reach,2018,12,3,,4,7,Leif Rokesh,5.0,7.0
Kiss and Cry,2017,1,3,20,8,1,Sean Cisterna,12.0,4.0
Dead Sexy,2018,12,,,4,1,Brian Newell,6.0,
Toen mijn vader een struik werd,2016,14,5,3,8,7,Nicole van Kilsdonk,1.0,3.0
Ookami shoujo to kuro ouji,2016,12,3,7,6,4,Ryuichi Hiroki,4.0,1.0
The Eyes of My Mother,2016,3,10,,4,1,Nicolas Pesce,79.0,161.0
Kissing Candice,2017,3,,,8,1,Aoife McArdle,3.0,20.0
Kabaddi Kabaddi,2015,12,3,,8,7,Ram Babu Gurung,4.0,6.0
The Rake,2018,10,9,16,4,1,Tony Wash,18.0,7.0
Que Pena Tu Vida,2016,12,,,8,7,Luis Eduardo Reyes,,
A Second Chance,2015,3,,,8,7,Cathy Garcia-Molina,,2.0
Feed,2017,3,,,4,1,Tommy Bertelsen,,20.0
Branagh Theatre Live: The Winter's Tale,2015,3,,,2,1,Rob Ashford,1.0,4.0
Tom of Finland,2017,1,3,,8,7,Dome Karukoski,22.0,81.0
Du Lala zhui hun ji,2015,12,7,,8,7,Andrew Chien,,1.0
Myûjiamu,2016,2,10,16,6,4,Keishi Ohtomo,7.0,13.0
Beiimaan Love,2016,3,7,16,8,7,Rajeev Chaudhari,1.0,4.0
Utopians,2015,12,3,7,8,7,Scud,1.0,4.0
Den blomstertid nu kommer,2018,14,7,15,8,7,Victor Danell,83.0,44.0
A Happening of Monumental Proportions,2017,12,3,,4,1,Judy Greer,7.0,17.0
Bees Make Honey,2017,12,3,9,2,1,Jack Eve,12.0,6.0
Talvez uma História de Amor,2018,12,7,,8,7,Rodrigo Bernardo,,3.0
Iftarlik Gazoz,2016,12,3,,8,7,Yüksel Aksu,6.0,5.0
O Segredo de Davi,2018,2,10,9,8,7,Diego Freitas,1.0,1.0
A Capital dos Mortos 2: Mundo Morto,2015,3,10,,8,7,Tiago Belotti,,3.0
The End,2016,3,,,7,5,Guillaume Nicloux,2.0,17.0
Rester vertical,2016,12,3,,7,5,Alain Guiraudie,7.0,66.0
La mécanique de l'ombre,2016,14,16,,8,5,Thomas Kruithof,7.0,49.0
Intensive Care,2018,14,12,16,4,1,Jared Bentley,12.0,13.0
Resolution Song,2018,3,13,,4,1,Antonio James,,4.0
Zulfiqar,2016,2,3,16,8,7,Srijit Mukherji,8.0,
The Enchanted Cottage,2016,3,7,,4,1,"Andrew Fisher, Joseph Henson",17.0,
Auf Einmal,2016,3,,,1,3,Asli Özge,3.0,29.0
Qabl Zahmet al-Saif,2015,3,,,8,7,Mohamed Khan,,
Ajin: Shôdô,2015,18,5,10,6,4,Hiroaki Andô,,3.0
Ajin: Shôtotsu,2016,18,5,10,6,4,Hiroaki Andô,,
Ajin Part 3: Shôgeki,2016,18,5,10,6,4,Hiroaki Andô,,
A Flying Jatt,2016,14,5,12,8,7,Remo D'Souza,44.0,15.0
First Rank Raju,2015,12,3,,8,7,Naresh Kumar,1.0,
Du cheng feng yun III,2016,12,3,,8,7,Jing Wong,8.0,5.0
Storozhova zastava,2017,5,6,,8,7,Yuriy Kovalyov,3.0,3.0
Despair,2017,3,16,,2,1,Hank Orion,11.0,2.0
Assimilate,2019,10,15,16,4,1,John Murlowski,95.0,11.0
Muskarci ne placu,2017,3,,,8,7,Alen Drljevic,3.0,14.0
Style,2016,14,7,16,8,7,Binu S.,1.0,1.0
Drone Wars,2016,14,15,16,4,1,Jack Perez,8.0,1.0
Habit,2017,10,,,2,1,Simeon Halligan,11.0,15.0
I Married an Anti-Fan,2016,12,7,,8,7,Jae-Young Kim,3.0,2.0
Brown Girl Begins,2017,6,15,,8,1,Sharon Lewis,3.0,2.0
Hepta: The Last Lecture,2016,3,7,,8,7,Hadi El Bagoury,5.0,
Brahman Naman,2016,12,,,8,1,Qaushiq Mukherjee,13.0,17.0
Koisaika Miyamoto,2016,3,13,,6,4,Kazuhiko Yukawa,,
Resurrección,2015,10,9,,8,7,Gonzalo Calzada,3.0,3.0
D-love,2017,3,,,4,1,Elena Beuca,24.0,16.0
Seizure,2016,10,,,2,1,"Jamie Cymbal, Ryan Simons",2.0,1.0
The Hollywouldn'ts,2016,12,3,,4,1,Darius Stevens Wilhere,118.0,
Pororoca,2017,3,,,8,7,Constantin Popescu,6.0,26.0
Tantsy nasmert,2017,14,3,15,3,6,Andrey Volgin,10.0,6.0
Boku no ojisan,2016,12,,,6,4,Nobuhiro Yamashita,,6.0
Buddymoon,2016,12,,,4,1,Alex Simmons,13.0,21.0
Shang jin lie ren,2016,14,12,7,8,7,Tae-ra Shin,6.0,4.0
Nish O Zanboor,2009,12,,,8,7,Hamid Reza Salahmand,,
Random Tropical Paradise,2017,12,,,4,1,Sanjeev Sirpal,8.0,1.0
Die Welt der Wunderlichs,2016,12,3,20,1,3,Dani Levy,1.0,12.0
5 yue yi hao,2015,3,,,8,7,Ko-Tai Chou,1.0,
How It Ends,2018,14,5,3,4,1,David M. Rosenthal,1515.0,52.0
Blood Brother,2018,14,2,3,4,1,John Pogue,14.0,6.0
The Mildew from Planet Xonader,2015,14,10,15,4,1,"Giulio De Santi, Neil Meschino",2.0,8.0
Paterson,2016,12,3,7,7,1,Jim Jarmusch,205.0,336.0
Person to Person,2017,12,3,,4,1,Dustin Guy Defa,6.0,55.0
Darkweb,2016,14,16,,4,1,Bruno Vaussenat,20.0,5.0
Piuma,2016,3,,,5,2,Roan Johnson,,12.0
La fille de Brest,2016,1,3,,7,5,Emmanuelle Bercot,5.0,34.0
Ce qui nous lie,2017,12,3,,7,5,Cédric Klapisch,9.0,62.0
La vita possibile,2016,3,,,5,2,Ivano De Matteo,,4.0
"A hentes, a kurva és a félszemü",2017,3,4,,8,7,János Szász,3.0,3.0
Return to Montauk,2017,3,7,,1,1,Volker Schlöndorff,1.0,46.0
Nihon de ichiban warui yatsura,2016,2,3,,6,4,Kazuya Shiraishi,,7.0
Welcome to Norway,2016,12,3,,8,7,Rune Denstad Langlo,2.0,22.0
Don't Come Back from the Moon,2017,3,15,,4,1,Bruce Thierry Cheung,10.0,12.0
